date,state,district,crop_type,crop_species,production
2017-01-01,Sabah,Pitas,spices,lemon_grass,0.0
2017-01-01,Sabah,Pitas,spices,lime,0.0
2017-01-01,Sabah,Pitas,spices,pink_cone_ginger,0.0
2017-01-01,Sabah,Pitas,spices,turmeric,0.0
2017-01-01,Sabah,Pitas,vegetable,angled_loofah,0.0
2017-01-01,Sabah,Pitas,vegetable,birds_eye_chili,0.8
2017-01-01,Sabah,Pitas,vegetable,bitter_gourd,0.0
2017-01-01,Sabah,Pitas,vegetable,bottle_gourd,0.0
2017-01-01,Sabah,Pitas,vegetable,brinjal,0.0
2017-01-01,Sabah,Pitas,vegetable,cabbage,0.0
2017-01-01,Sabah,Pitas,vegetable,carrot,0.0
2017-01-01,Sabah,Pitas,vegetable,celery,0.0
2017-01-01,Sabah,Pitas,vegetable,chinese_cabbage,0.0
2017-01-01,Sabah,Pitas,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Pitas,vegetable,chinese_kale,0.0
2017-01-01,Sabah,Pitas,vegetable,chinese_spinach,0.0
2017-01-01,Sabah,Pitas,vegetable,cucumber,0.0
2017-01-01,Sabah,Pitas,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Pitas,vegetable,french_bean,0.0
2017-01-01,Sabah,Pitas,vegetable,ladys_finger,0.0
2017-01-01,Sabah,Pitas,vegetable,lettuce,0.0
2017-01-01,Sabah,Pitas,vegetable,long_bean,0.6
2017-01-01,Sabah,Pitas,vegetable,mustard,0.0
2017-01-01,Sabah,Pitas,vegetable,pumpkin,0.0
2017-01-01,Sabah,Pitas,vegetable,radish,0.0
2017-01-01,Sabah,Pitas,vegetable,red_chilli,0.0
2017-01-01,Sabah,Pitas,vegetable,spring_onion,0.0
2017-01-01,Sabah,Pitas,vegetable,sweet_shoot,0.5
2017-01-01,Sabah,Pitas,vegetable,tomato,0.0
2017-01-01,Sabah,Pitas,vegetable,water_spinach,0.0
2017-01-01,Sabah,Pitas,vegetable,wax_gourd,0.0
2017-01-01,Sabah,Putatan,cash_crops,cassava,0.0
2017-01-01,Sabah,Putatan,cash_crops,groundnuts,0.0
2017-01-01,Sabah,Putatan,cash_crops,sweet_corn,0.0
2017-01-01,Sabah,Putatan,cash_crops,sweet_potato,0.0
2017-01-01,Sabah,Putatan,cash_crops,yam,0.0
2017-01-01,Sabah,Putatan,cash_crops,yambean,0.0
2017-01-01,Sabah,Putatan,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Putatan,fruit,banana,33.5
2017-01-01,Sabah,Putatan,fruit,cempedak,0.0
2017-01-01,Sabah,Putatan,fruit,ciku,0.0
2017-01-01,Sabah,Putatan,fruit,dokong,0.0
2017-01-01,Sabah,Putatan,fruit,dragon_fruit,0.0
2017-01-01,Sabah,Putatan,fruit,duku,0.0
2017-01-01,Sabah,Putatan,fruit,durian,0.0
2017-01-01,Sabah,Putatan,fruit,guava,1.1
2017-01-01,Sabah,Putatan,fruit,jackfruit,0.0
2017-01-01,Sabah,Putatan,fruit,langsat,0.0
2017-01-01,Sabah,Putatan,fruit,mango,0.0
2017-01-01,Sabah,Putatan,fruit,mangosteen,0.0
2017-01-01,Sabah,Putatan,fruit,papaya,0.0
2017-01-01,Sabah,Putatan,fruit,pineapple,0.0
2017-01-01,Sabah,Putatan,fruit,pomelo,0.0
2017-01-01,Sabah,Putatan,fruit,rambutan,0.0
2017-01-01,Sabah,Putatan,fruit,salak,0.0
2017-01-01,Sabah,Putatan,fruit,starfruit,0.0
2017-01-01,Sabah,Putatan,fruit,sweet_orange,0.0
2017-01-01,Sabah,Putatan,fruit,watermelon,0.0
2017-01-01,Sabah,Putatan,industrial_crops,coconut,0.0
2017-01-01,Sabah,Putatan,industrial_crops,coffee,0.0
2017-01-01,Sabah,Putatan,industrial_crops,sago,0.0
2017-01-01,Sabah,Putatan,industrial_crops,tea,0.0
2017-01-01,Sabah,Putatan,spices,black_pepper,0.0
2017-01-01,Sabah,Putatan,spices,calamondin_lime,0.0
2017-01-01,Sabah,Putatan,spices,cinnamon,0.0
2017-01-01,Sabah,Putatan,spices,ginger,0.0
2017-01-01,Sabah,Putatan,spices,greater_galangal,0.0
2017-01-01,Sabah,Putatan,spices,lemon_grass,0.0
2017-01-01,Sabah,Putatan,spices,lime,0.0
2017-01-01,Sabah,Putatan,spices,pink_cone_ginger,0.0
2017-01-01,Sabah,Putatan,spices,turmeric,0.0
2017-01-01,Sabah,Putatan,vegetable,angled_loofah,22.0
2017-01-01,Sabah,Putatan,vegetable,birds_eye_chili,0.0
2017-01-01,Sabah,Putatan,vegetable,bitter_gourd,52.8
2017-01-01,Sabah,Putatan,vegetable,bottle_gourd,0.0
2017-01-01,Sabah,Putatan,vegetable,brinjal,42.4
2017-01-01,Sabah,Putatan,vegetable,cabbage,0.0
2017-01-01,Sabah,Putatan,vegetable,carrot,0.0
2017-01-01,Sabah,Putatan,vegetable,celery,0.0
2017-01-01,Sabah,Putatan,vegetable,chinese_cabbage,0.0
2017-01-01,Sabah,Putatan,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Putatan,vegetable,chinese_kale,23.8
2017-01-01,Sabah,Putatan,vegetable,chinese_spinach,5.4
2017-01-01,Sabah,Putatan,vegetable,cucumber,19.2
2017-01-01,Sabah,Putatan,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Putatan,vegetable,french_bean,17.2
2017-01-01,Sabah,Putatan,vegetable,ladys_finger,61.6
2017-01-01,Sabah,Putatan,vegetable,lettuce,0.0
2017-01-01,Sabah,Putatan,vegetable,long_bean,24.0
2017-01-01,Sabah,Putatan,vegetable,mustard,251.4
2017-01-01,Sabah,Putatan,vegetable,pumpkin,0.0
2017-01-01,Sabah,Putatan,vegetable,radish,0.0
2017-01-01,Sabah,Putatan,vegetable,red_chilli,58.0
2017-01-01,Sabah,Putatan,vegetable,spring_onion,0.0
2017-01-01,Sabah,Putatan,vegetable,sweet_shoot,0.0
2017-01-01,Sabah,Putatan,vegetable,tomato,0.0
2017-01-01,Sabah,Putatan,vegetable,water_spinach,34.6
2017-01-01,Sabah,Putatan,vegetable,wax_gourd,0.0
2017-01-01,Sabah,Ranau,cash_crops,cassava,348.5
2017-01-01,Sabah,Ranau,cash_crops,groundnuts,4.7
2017-01-01,Sabah,Ranau,cash_crops,sweet_corn,53.5
2017-01-01,Sabah,Ranau,cash_crops,sweet_potato,217.5
2017-01-01,Sabah,Ranau,cash_crops,yam,117.9
2017-01-01,Sabah,Ranau,cash_crops,yambean,0.0
2017-01-01,Sabah,Ranau,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Ranau,fruit,banana,1305.9
2017-01-01,Sabah,Ranau,fruit,cempedak,33.0
2017-01-01,Sabah,Ranau,fruit,ciku,0.0
2017-01-01,Sabah,Ranau,fruit,dokong,5.4
2017-01-01,Sabah,Ranau,fruit,dragon_fruit,0.0
2017-01-01,Sabah,Ranau,fruit,duku,8.9
2017-01-01,Sabah,Ranau,fruit,durian,416.0
2017-01-01,Sabah,Ranau,fruit,guava,29.7
2017-01-01,Sabah,Ranau,fruit,jackfruit,200.0
2017-01-01,Sabah,Ranau,fruit,langsat,133.0
2017-01-01,Sabah,Ranau,fruit,mango,175.0
2017-01-01,Sabah,Ranau,fruit,mangosteen,17.0
2017-01-01,Sabah,Ranau,fruit,papaya,232.0
2017-01-01,Sabah,Ranau,fruit,pineapple,213.0
2017-01-01,Sabah,Ranau,fruit,pomelo,31.0
2017-01-01,Sabah,Ranau,fruit,rambutan,0.0
2017-01-01,Sabah,Ranau,fruit,salak,2.3
2017-01-01,Sabah,Ranau,fruit,starfruit,15.0
2017-01-01,Sabah,Ranau,fruit,sweet_orange,28.4
2017-01-01,Sabah,Ranau,fruit,watermelon,19.5
2017-01-01,Sabah,Ranau,industrial_crops,coconut,155.0
2017-01-01,Sabah,Ranau,industrial_crops,coffee,110.0
2017-01-01,Sabah,Ranau,industrial_crops,sago,0.0
2017-01-01,Sabah,Ranau,industrial_crops,tea,0.0
2017-01-01,Sabah,Ranau,spices,black_pepper,0.0
2017-01-01,Sabah,Ranau,spices,calamondin_lime,10.0
2017-01-01,Sabah,Ranau,spices,cinnamon,0.4
2017-01-01,Sabah,Ranau,spices,ginger,26.0
2017-01-01,Sabah,Ranau,spices,greater_galangal,0.0
2017-01-01,Sabah,Ranau,spices,lemon_grass,10.2
2017-01-01,Sabah,Ranau,spices,lime,16.9
2017-01-01,Sabah,Ranau,spices,pink_cone_ginger,3.1
2017-01-01,Sabah,Ranau,spices,turmeric,0.0
2017-01-01,Sabah,Ranau,vegetable,angled_loofah,78.5
2017-01-01,Sabah,Ranau,vegetable,birds_eye_chili,10.1
2017-01-01,Sabah,Ranau,vegetable,bitter_gourd,70.2
2017-01-01,Sabah,Ranau,vegetable,bottle_gourd,0.0
2017-01-01,Sabah,Ranau,vegetable,brinjal,84.1
2017-01-01,Sabah,Ranau,vegetable,cabbage,7796.2
2017-01-01,Sabah,Ranau,vegetable,carrot,45.5
2017-01-01,Sabah,Ranau,vegetable,celery,52.4
2017-01-01,Sabah,Ranau,vegetable,chinese_cabbage,1512.0
2017-01-01,Sabah,Ranau,vegetable,chinese_chives,8.6
2017-01-01,Sabah,Ranau,vegetable,chinese_kale,392.8
2017-01-01,Sabah,Ranau,vegetable,chinese_spinach,285.0
2017-01-01,Sabah,Ranau,vegetable,cucumber,160.7
2017-01-01,Sabah,Ranau,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Ranau,vegetable,french_bean,110.0
2017-01-01,Sabah,Ranau,vegetable,ladys_finger,58.5
2017-01-01,Sabah,Ranau,vegetable,lettuce,968.0
2017-01-01,Sabah,Ranau,vegetable,long_bean,143.6
2017-01-01,Sabah,Ranau,vegetable,mustard,2583.8
2017-01-01,Sabah,Ranau,vegetable,pumpkin,175.2
2017-01-01,Sabah,Ranau,vegetable,radish,183.5
2017-01-01,Sabah,Ranau,vegetable,red_chilli,158.0
2017-01-01,Sabah,Ranau,vegetable,spring_onion,2755.8
2017-01-01,Sabah,Ranau,vegetable,sweet_shoot,30.4
2017-01-01,Sabah,Ranau,vegetable,tomato,1039.1
2017-01-01,Sabah,Ranau,vegetable,water_spinach,12.2
2017-01-01,Sabah,Ranau,vegetable,wax_gourd,259.7
2017-01-01,Sabah,Sandakan,cash_crops,cassava,200.0
2017-01-01,Sabah,Sandakan,cash_crops,groundnuts,2.5
2017-01-01,Sabah,Sandakan,cash_crops,sweet_corn,9.2
2017-01-01,Sabah,Sandakan,cash_crops,sweet_potato,40.0
2017-01-01,Sabah,Sandakan,cash_crops,yam,60.0
2017-01-01,Sabah,Sandakan,cash_crops,yambean,0.0
2017-01-01,Sabah,Sandakan,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Sandakan,fruit,banana,334.5
2017-01-01,Sabah,Sandakan,fruit,cempedak,21.0
2017-01-01,Sabah,Sandakan,fruit,ciku,7.5
2017-01-01,Sabah,Sandakan,fruit,dokong,30.5
2017-01-01,Sabah,Sandakan,fruit,dragon_fruit,50.0
2017-01-01,Sabah,Sandakan,fruit,duku,179.3
2017-01-01,Sabah,Sandakan,fruit,durian,480.0
2017-01-01,Sabah,Sandakan,fruit,guava,42.0
2017-01-01,Sabah,Sandakan,fruit,jackfruit,35.0
2017-01-01,Sabah,Sandakan,fruit,langsat,250.0
2017-01-01,Sabah,Sandakan,fruit,mango,515.0
2017-01-01,Sabah,Sandakan,fruit,mangosteen,140.0
2017-01-01,Sabah,Sandakan,fruit,papaya,40.0
2017-01-01,Sabah,Sandakan,fruit,pineapple,28.0
2017-01-01,Sabah,Sandakan,fruit,pomelo,70.0
2017-01-01,Sabah,Sandakan,fruit,rambutan,900.0
2017-01-01,Sabah,Sandakan,fruit,salak,500.0
2017-01-01,Sabah,Sandakan,fruit,starfruit,45.0
2017-01-01,Sabah,Sandakan,fruit,sweet_orange,10.0
2017-01-01,Sabah,Sandakan,fruit,watermelon,60.0
2017-01-01,Sabah,Sandakan,industrial_crops,coconut,1370.2
2017-01-01,Sabah,Sandakan,industrial_crops,coffee,0.0
2017-01-01,Sabah,Sandakan,industrial_crops,sago,0.0
2017-01-01,Sabah,Sandakan,industrial_crops,tea,0.0
2017-01-01,Sabah,Sandakan,spices,black_pepper,0.0
2017-01-01,Sabah,Sandakan,spices,calamondin_lime,6.9
2017-01-01,Sabah,Sandakan,spices,cinnamon,0.0
2017-01-01,Sabah,Sandakan,spices,ginger,10.0
2017-01-01,Sabah,Sandakan,spices,greater_galangal,0.0
2017-01-01,Sabah,Sandakan,spices,lemon_grass,40.0
2017-01-01,Sabah,Sandakan,spices,lime,7.6
2017-01-01,Sabah,Sandakan,spices,pink_cone_ginger,0.0
2017-01-01,Sabah,Sandakan,spices,turmeric,19.5
2017-01-01,Sabah,Sandakan,vegetable,angled_loofah,122.0
2017-01-01,Sabah,Sandakan,vegetable,birds_eye_chili,41.0
2017-01-01,Sabah,Sandakan,vegetable,bitter_gourd,81.0
2017-01-01,Sabah,Sandakan,vegetable,bottle_gourd,85.0
2017-01-01,Sabah,Sandakan,vegetable,brinjal,86.5
2017-01-01,Sabah,Sandakan,vegetable,cabbage,0.0
2017-01-01,Sabah,Sandakan,vegetable,carrot,0.0
2017-01-01,Sabah,Sandakan,vegetable,celery,6.1
2017-01-01,Sabah,Sandakan,vegetable,chinese_cabbage,0.0
2017-01-01,Sabah,Sandakan,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Sandakan,vegetable,chinese_kale,49.0
2017-01-01,Sabah,Sandakan,vegetable,chinese_spinach,98.0
2017-01-01,Sabah,Sandakan,vegetable,cucumber,122.0
2017-01-01,Sabah,Sandakan,vegetable,fourangled_bean,79.5
2017-01-01,Sabah,Sandakan,vegetable,french_bean,18.0
2017-01-01,Sabah,Sandakan,vegetable,ladys_finger,12.6
2017-01-01,Sabah,Sandakan,vegetable,lettuce,8.0
2017-01-01,Sabah,Sandakan,vegetable,long_bean,112.0
2017-01-01,Sabah,Sandakan,vegetable,mustard,365.0
2017-01-01,Sabah,Sandakan,vegetable,pumpkin,76.0
2017-01-01,Sabah,Sandakan,vegetable,radish,0.0
2017-01-01,Sabah,Sandakan,vegetable,red_chilli,24.0
2017-01-01,Sabah,Sandakan,vegetable,spring_onion,0.0
2017-01-01,Sabah,Sandakan,vegetable,sweet_shoot,11.1
2017-01-01,Sabah,Sandakan,vegetable,tomato,0.0
2017-01-01,Sabah,Sandakan,vegetable,water_spinach,133.0
2017-01-01,Sabah,Sandakan,vegetable,wax_gourd,90.0
2017-01-01,Sabah,Semporna,cash_crops,cassava,1070.0
2017-01-01,Sabah,Semporna,cash_crops,groundnuts,0.0
2017-01-01,Sabah,Semporna,cash_crops,sweet_corn,1.5
2017-01-01,Sabah,Semporna,cash_crops,sweet_potato,0.0
2017-01-01,Sabah,Semporna,cash_crops,yam,0.0
2017-01-01,Sabah,Semporna,cash_crops,yambean,0.0
2017-01-01,Sabah,Semporna,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Semporna,fruit,banana,1582.0
2017-01-01,Sabah,Semporna,fruit,cempedak,0.0
2017-01-01,Sabah,Semporna,fruit,ciku,0.0
2017-01-01,Sabah,Semporna,fruit,dokong,0.0
2017-01-01,Sabah,Semporna,fruit,dragon_fruit,0.0
2017-01-01,Sabah,Semporna,fruit,duku,0.0
2017-01-01,Sabah,Semporna,fruit,durian,0.0
2017-01-01,Sabah,Semporna,fruit,guava,363.0
2017-01-01,Sabah,Semporna,fruit,jackfruit,0.0
2017-01-01,Sabah,Semporna,fruit,langsat,0.0
2017-01-01,Sabah,Semporna,fruit,mango,43.8
2017-01-01,Sabah,Semporna,fruit,mangosteen,0.0
2017-01-01,Sabah,Semporna,fruit,papaya,56.9
2017-01-01,Sabah,Semporna,fruit,pineapple,0.0
2017-01-01,Sabah,Semporna,fruit,pomelo,0.0
2017-01-01,Sabah,Semporna,fruit,rambutan,0.0
2017-01-01,Sabah,Semporna,fruit,salak,0.0
2017-01-01,Sabah,Semporna,fruit,starfruit,0.0
2017-01-01,Sabah,Semporna,fruit,sweet_orange,0.0
2017-01-01,Sabah,Semporna,fruit,watermelon,0.0
2017-01-01,Sabah,Semporna,industrial_crops,coconut,6553.4
2017-01-01,Sabah,Semporna,industrial_crops,coffee,0.0
2017-01-01,Sabah,Semporna,industrial_crops,sago,0.0
2017-01-01,Sabah,Semporna,industrial_crops,tea,0.0
2017-01-01,Sabah,Semporna,spices,black_pepper,0.0
2017-01-01,Sabah,Semporna,spices,calamondin_lime,13.0
2017-01-01,Sabah,Semporna,spices,cinnamon,0.0
2017-01-01,Sabah,Semporna,spices,ginger,0.0
2017-01-01,Sabah,Semporna,spices,greater_galangal,0.0
2017-01-01,Sabah,Semporna,spices,lemon_grass,0.0
2017-01-01,Sabah,Semporna,spices,lime,0.0
2017-01-01,Sabah,Semporna,spices,pink_cone_ginger,0.0
2017-01-01,Sabah,Semporna,spices,turmeric,0.0
2017-01-01,Sabah,Semporna,vegetable,angled_loofah,0.0
2017-01-01,Sabah,Semporna,vegetable,birds_eye_chili,2.2
2017-01-01,Sabah,Semporna,vegetable,bitter_gourd,0.0
2017-01-01,Sabah,Semporna,vegetable,bottle_gourd,0.0
2017-01-01,Sabah,Semporna,vegetable,brinjal,8.5
2017-01-01,Sabah,Semporna,vegetable,cabbage,0.0
2017-01-01,Sabah,Semporna,vegetable,carrot,0.0
2017-01-01,Sabah,Semporna,vegetable,celery,0.0
2017-01-01,Sabah,Semporna,vegetable,chinese_cabbage,0.0
2017-01-01,Sabah,Semporna,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Semporna,vegetable,chinese_kale,0.0
2017-01-01,Sabah,Semporna,vegetable,chinese_spinach,0.0
2017-01-01,Sabah,Semporna,vegetable,cucumber,1.7
2017-01-01,Sabah,Semporna,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Semporna,vegetable,french_bean,0.0
2017-01-01,Sabah,Semporna,vegetable,ladys_finger,0.8
2017-01-01,Sabah,Semporna,vegetable,lettuce,0.0
2017-01-01,Sabah,Semporna,vegetable,long_bean,3.5
2017-01-01,Sabah,Semporna,vegetable,mustard,5.5
2017-01-01,Sabah,Semporna,vegetable,pumpkin,0.0
2017-01-01,Sabah,Semporna,vegetable,radish,0.0
2017-01-01,Sabah,Semporna,vegetable,red_chilli,0.0
2017-01-01,Sabah,Semporna,vegetable,spring_onion,0.0
2017-01-01,Sabah,Semporna,vegetable,sweet_shoot,0.0
2017-01-01,Sabah,Semporna,vegetable,tomato,0.0
2017-01-01,Sabah,Semporna,vegetable,water_spinach,5.0
2017-01-01,Sabah,Semporna,vegetable,wax_gourd,0.0
2017-01-01,Sabah,Sipitang,cash_crops,cassava,0.0
2017-01-01,Sabah,Sipitang,cash_crops,groundnuts,0.1
2017-01-01,Sabah,Sipitang,cash_crops,sweet_corn,0.3
2017-01-01,Sabah,Sipitang,cash_crops,sweet_potato,0.0
2017-01-01,Sabah,Sipitang,cash_crops,yam,0.0
2017-01-01,Sabah,Sipitang,cash_crops,yambean,0.0
2017-01-01,Sabah,Sipitang,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Sipitang,fruit,banana,4160.4
2017-01-01,Sabah,Sipitang,fruit,cempedak,154.5
2017-01-01,Sabah,Sipitang,fruit,ciku,0.3
2017-01-01,Sabah,Sipitang,fruit,dokong,7.7
2017-01-01,Sabah,Sipitang,fruit,dragon_fruit,0.0
2017-01-01,Sabah,Sipitang,fruit,duku,25.1
2017-01-01,Sabah,Sipitang,fruit,durian,2043.6
2017-01-01,Sabah,Sipitang,fruit,guava,12.0
2017-01-01,Sabah,Sipitang,fruit,jackfruit,0.0
2017-01-01,Sabah,Sipitang,fruit,langsat,90.4
2017-01-01,Sabah,Sipitang,fruit,mango,3.5
2017-01-01,Sabah,Sipitang,fruit,mangosteen,2.2
2017-01-01,Sabah,Sipitang,fruit,papaya,0.0
2017-01-01,Sabah,Sipitang,fruit,pineapple,132.0
2017-01-01,Sabah,Sipitang,fruit,pomelo,0.0
2017-01-01,Sabah,Sipitang,fruit,rambutan,176.0
2017-01-01,Sabah,Sipitang,fruit,salak,0.0
2017-01-01,Sabah,Sipitang,fruit,starfruit,0.0
2017-01-01,Sabah,Sipitang,fruit,sweet_orange,18.5
2017-01-01,Sabah,Sipitang,fruit,watermelon,368.9
2017-01-01,Sabah,Sipitang,industrial_crops,coconut,595.2
2017-01-01,Sabah,Sipitang,industrial_crops,coffee,460.0
2017-01-01,Sabah,Sipitang,industrial_crops,sago,0.0
2017-01-01,Sabah,Sipitang,industrial_crops,tea,0.0
2017-01-01,Sabah,Sipitang,spices,black_pepper,0.0
2017-01-01,Sabah,Sipitang,spices,calamondin_lime,284.8
2017-01-01,Sabah,Sipitang,spices,cinnamon,0.0
2017-01-01,Sabah,Sipitang,spices,ginger,0.0
2017-01-01,Sabah,Sipitang,spices,greater_galangal,0.0
2017-01-01,Sabah,Sipitang,spices,lemon_grass,72.9
2017-01-01,Sabah,Sipitang,spices,lime,3.2
2017-01-01,Sabah,Sipitang,spices,pink_cone_ginger,0.0
2017-01-01,Sabah,Sipitang,spices,turmeric,0.0
2017-01-01,Sabah,Sipitang,vegetable,angled_loofah,7.8
2017-01-01,Sabah,Sipitang,vegetable,birds_eye_chili,39.2
2017-01-01,Sabah,Sipitang,vegetable,bitter_gourd,0.2
2017-01-01,Sabah,Sipitang,vegetable,bottle_gourd,0.0
2017-01-01,Sabah,Sipitang,vegetable,brinjal,20.4
2017-01-01,Sabah,Sipitang,vegetable,cabbage,8.4
2017-01-01,Sabah,Sipitang,vegetable,carrot,0.0
2017-01-01,Sabah,Sipitang,vegetable,celery,0.0
2017-01-01,Sabah,Sipitang,vegetable,chinese_cabbage,0.8
2017-01-01,Sabah,Sipitang,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Sipitang,vegetable,chinese_kale,0.0
2017-01-01,Sabah,Sipitang,vegetable,chinese_spinach,90.0
2017-01-01,Sabah,Sipitang,vegetable,cucumber,2.2
2017-01-01,Sabah,Sipitang,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Sipitang,vegetable,french_bean,2.8
2017-01-01,Sabah,Sipitang,vegetable,ladys_finger,2.5
2017-01-01,Sabah,Sipitang,vegetable,lettuce,0.0
2017-01-01,Sabah,Sipitang,vegetable,long_bean,10.2
2017-01-01,Sabah,Sipitang,vegetable,mustard,571.6
2017-01-01,Sabah,Sipitang,vegetable,pumpkin,25.8
2017-01-01,Sabah,Sipitang,vegetable,radish,0.2
2017-01-01,Sabah,Sipitang,vegetable,red_chilli,8.5
2017-01-01,Sabah,Sipitang,vegetable,spring_onion,0.0
2017-01-01,Sabah,Sipitang,vegetable,sweet_shoot,0.0
2017-01-01,Sabah,Sipitang,vegetable,tomato,30.8
2017-01-01,Sabah,Sipitang,vegetable,water_spinach,263.6
2017-01-01,Sabah,Sipitang,vegetable,wax_gourd,0.0
2017-01-01,Sabah,Tambunan,cash_crops,cassava,0.5
2017-01-01,Sabah,Tambunan,cash_crops,groundnuts,1.6
2017-01-01,Sabah,Tambunan,cash_crops,sweet_corn,8.7
2017-01-01,Sabah,Tambunan,cash_crops,sweet_potato,2.6
2017-01-01,Sabah,Tambunan,cash_crops,yam,2.7
2017-01-01,Sabah,Tambunan,cash_crops,yambean,0.0
2017-01-01,Sabah,Tambunan,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sabah,Tambunan,fruit,banana,322.7
2017-01-01,Sabah,Tambunan,fruit,cempedak,1.6
2017-01-01,Sabah,Tambunan,fruit,ciku,0.0
2017-01-01,Sabah,Tambunan,fruit,dokong,0.0
2017-01-01,Sabah,Tambunan,fruit,dragon_fruit,0.0
2017-01-01,Sabah,Tambunan,fruit,duku,0.0
2017-01-01,Sabah,Tambunan,fruit,durian,55.0
2017-01-01,Sabah,Tambunan,fruit,guava,1.5
2017-01-01,Sabah,Tambunan,fruit,jackfruit,13.0
2017-01-01,Sabah,Tambunan,fruit,langsat,24.0
2017-01-01,Sabah,Tambunan,fruit,mango,20.0
2017-01-01,Sabah,Tambunan,fruit,mangosteen,49.5
2017-01-01,Sabah,Tambunan,fruit,papaya,0.6
2017-01-01,Sabah,Tambunan,fruit,pineapple,6.2
2017-01-01,Sabah,Tambunan,fruit,pomelo,3.0
2017-01-01,Sabah,Tambunan,fruit,rambutan,14.0
2017-01-01,Sabah,Tambunan,fruit,salak,0.0
2017-01-01,Sabah,Tambunan,fruit,starfruit,1.2
2017-01-01,Sabah,Tambunan,fruit,sweet_orange,0.0
2017-01-01,Sabah,Tambunan,fruit,watermelon,0.0
2017-01-01,Sabah,Tambunan,industrial_crops,coconut,0.0
2017-01-01,Sabah,Tambunan,industrial_crops,coffee,5.0
2017-01-01,Sabah,Tambunan,industrial_crops,coffee,0.0
2017-01-01,Sabah,Tambunan,industrial_crops,sago,0.0
2017-01-01,Sabah,Tambunan,industrial_crops,tea,0.0
2017-01-01,Sabah,Tambunan,spices,black_pepper,0.0
2017-01-01,Sabah,Tambunan,spices,calamondin_lime,2.0
2017-01-01,Sabah,Tambunan,spices,cinnamon,0.0
2017-01-01,Sabah,Tambunan,spices,ginger,170.0
2017-01-01,Sabah,Tambunan,spices,greater_galangal,0.0
2017-01-01,Sabah,Tambunan,spices,lemon_grass,0.0
2017-01-01,Sabah,Tambunan,spices,lime,0.3
2017-01-01,Sabah,Tambunan,spices,pink_cone_ginger,3.6
2017-01-01,Sabah,Tambunan,spices,turmeric,0.0
2017-01-01,Sabah,Tambunan,vegetable,angled_loofah,7.0
2017-01-01,Sabah,Tambunan,vegetable,birds_eye_chili,0.5
2017-01-01,Sabah,Tambunan,vegetable,bitter_gourd,11.2
2017-01-01,Sabah,Tambunan,vegetable,bottle_gourd,0.3
2017-01-01,Sabah,Tambunan,vegetable,brinjal,28.4
2017-01-01,Sabah,Tambunan,vegetable,cabbage,10.3
2017-01-01,Sabah,Tambunan,vegetable,carrot,0.0
2017-01-01,Sabah,Tambunan,vegetable,celery,0.0
2017-01-01,Sabah,Tambunan,vegetable,chinese_cabbage,0.0
2017-01-01,Sabah,Tambunan,vegetable,chinese_chives,0.0
2017-01-01,Sabah,Tambunan,vegetable,chinese_kale,0.0
2017-01-01,Sabah,Tambunan,vegetable,chinese_spinach,3.3
2017-01-01,Sabah,Tambunan,vegetable,cucumber,11.9
2017-01-01,Sabah,Tambunan,vegetable,fourangled_bean,0.0
2017-01-01,Sabah,Tambunan,vegetable,french_bean,5.3
2017-01-01,Sabah,Tambunan,vegetable,ladys_finger,10.5
2017-01-01,Sabah,Tambunan,vegetable,lettuce,12.0
2017-01-01,Sabah,Tambunan,vegetable,long_bean,18.9
2017-01-01,Sabah,Tambunan,vegetable,mustard,66.0
2017-01-01,Sabah,Tambunan,vegetable,pumpkin,0.0
2017-01-01,Sabah,Tambunan,vegetable,radish,0.0
2017-01-01,Sabah,Tambunan,vegetable,red_chilli,12.2
2017-01-01,Sabah,Tambunan,vegetable,spring_onion,0.8
2017-01-01,Sabah,Tambunan,vegetable,sweet_shoot,0.0
2017-01-01,Sabah,Tambunan,vegetable,tomato,4.6
2017-01-01,Sabah,Tambunan,vegetable,water_spinach,1.1
2017-01-01,Sabah,Tambunan,vegetable,wax_gourd,10.9
2017-01-01,Sabah,Tawau,cash_crops,cassava,448.1
2017-01-01,Sabah,Tawau,cash_crops,groundnuts,0.0
2017-01-01,Sabah,Tawau,cash_crops,sweet_corn,40.1
2017-01-01,Sabah,Tawau,cash_crops,sweet_potato,2.1
2017-01-01,Sabah,Tawau,cash_crops,yam,0.0
2017-01-01,Sabah,Tawau,cash_crops,yambean,0.0
